Star Driver - 5 Centimeters Per Second [Cherry Blossom] (Come[Back]Home),3
Pitbull - Timber ft. Ke$ha (Speed Up Ver.) [Asphyxia's Insane] (alacat),3
Reol - No title [Extra] (Pho),3
"Yuuhei Satellite (Arranged: Iceon) feat. senya - Yuudachi, Kimi to Kakurega [Lunatic] (Dailycare)",3
goreshit - burn this moment into the retina of my eye [extra] (grumd),3
u's - Snow halation [Insane] (Guy),3
Daniel Ingram - The Pony I Want To Be (Sim Gretina Remix) [Firmato's Expert] (ztrot),3
yuikonnu - AOI-IRO STEP [Skystar's Extra] (Fycho),3
Goose house - Hikaru nara [Mikii's Insane] (ProfessionalBox),3
AKINO from bless4 - MIIRO [Extra] (Asphyxia),3
Hanatan - Ai no Scenario [Skystar's Extra] (Chaoslitz),3
SHK - Halloween Party [Insane] (Timorisu),3
supercell - The Bravery (TV Edit) [Magi] (monstrata),2
ZUN & Ryu* - Second Darkside [Lunatic] (banvi),2
Seiryu - Critical Crystal [Ultra] (Priti),2
Yokomin - Yukari [from Love to Grief] (Shiirn),2
Demetori - Kagayaku Hari no Kobito-zoku ~ Counter-Attack of the Weak [Extra Stage] (GoldenWolf),2
"a_hisa - Cheshire,s dance [Another] (Muya)",2
S3RL feat Mixie Moon - FriendZoned [Slayed's Extreme] (FCL),2
DJ SHARPNEL - FAKE PROMISE [True] (Urushi38),2
Gavin G - Desire [Hula's Super Insane] (Asphyxia),2
Demetori - Solar Sect of Mystic Wisdom ~ Nuclear Fusion [Atomic] (Louis Cyphre),2
ZUN remixed by LeaF - Resurrection Spell [VOLCANO] (Muya),2
Kicco - Lucky Monster [Relation] (Momovely),2
celas - Azul (Remix) [Extra] (AngelHoney),2
DJ Mashiro - Prismatic Lollipops [Sweet] (ZLOdeuka-),2
Sawai Miku - Colorful. (Asterisk DnB Remix) [Megumi] (Amamiya Yuko),2
AKINO from bless4 - MIIRO [No Dap's Extra] (Asphyxia),2
Hatsuki Yura - Intense Desire [Lunatic] (Frostmourne),2
Nanamori-chu * Goraku-bu - Yuru Yurinrinrinrinrin [Summer Vacation] (Setz),2
RYO - Shuffle Heaven [eXtra] (Nemis),2
xi - FREEDOM DiVE [FOUR DIMENSIONS] (Nakagawa-Kanon),2
Tamura Yukari - Fantastic future [Natsu Hentai] (Natsu),2
Nightcore - Ass Up! [SteRRuM's Sexy Ass] (ztrot),2
Shiena Nishizawa - Brand-new World [Red Lotus] (Depths),2
Kano - Stella-rium [Crystal's Extra] (Tsukuyomi),2
Nakae Mitsuki - Unreal Color [Insane] (Alyce),2
HERO - Tenohira [Extra] (Taeyang),2
TRUE - DREAM SOLISTER [wkyik's Insane] (Kibbleru),2
Demetori - Higan Kikou ~ View of The River Styx [Extra Stage] (GoldenWolf),2
Girls' Generation - Gee [Pink me up] (Natsu),2
REDALiCE - Kizuato [Lunatic] (Natsu),2
Sariyajin - Ao no Senritsu [Extra] (smallboat),2
Saosin - Collapse [Extra] (pishifat),2
Apocalyptica - 2010 (feat. Dave Lombardo) [Extreme] (pishifat),2
P*Light - YELLOW SPLASH!! [Special Splash!!] (Minakami Yuki),2
AKINO from bless4 - MIIRO [Moecho's Extra] (Sakaue Nachi),2
HitoshizukuP x Yama - Crazy nighT [Crazy] (Sephibro),2
Mami Kawada - Contrail ~Kiseki~ [hvick225's Insane] (Enjoy),2
Luxion - High-Priestess [Overkill] (RikiH_),2
Hitori Tori - perthed again (yambabom remix) [ktgster's Extra] (Asphyxia),2
dj TAKA - snow storm [Another] (Oracle),2
Sadohara Kaori - Day to Story (TV Size) [Insane] (N a s y a),2
ETIA. - Enkan no Kotowari [Another] (Rein0527),2
Shihori - Day Breaker [Lunatic] (Frostmourne),2
Doxx & Feint - Mind In Motion [galv's Insane] (Secretpipe),2
DJ Genericname - Dango Dango Drum and Bass [Insane] (Moway),2
fhana - Kimi to Iu Tokuiten [singular you] [Melancholy] (Sotarks),2
AKINO from bless4 & CHiCO with HoneyWorks - MIIRO vs. Ai no Scenario [Smoothie World's Extra] (monstrata),2
Nightwish - She Is My Sin [Insane] (Shiro),2
Memme - China Dress [cheesiest's Expert] (Tear),2
Nightwish - Planet Hell [Insane] (Sieg),2
TrySail - High Free Spirits -TV.Ver- [Extra] (Rizia),2
nao - Dimension tripper!!!! [Supreme] ([Minakami Yuki]),2
Mutato Muzika - China [Insane] (Sushi),2
Noboru feat.Mitani Nana - Shiroi Yuki no Princess wa [Extra] (Natsu),2
Rita - Blue Liner [Liner] (Fycho),2
Camellia - flower of wilderness [a very magical flower indeed] (ProfessionalBox),2
LeaF - Calamity Fortune [Extra] (Flower),2
SPYAIR - I'M A BELIEVER [Extra] (eINess),2
LIQU@. - Yotogibanashi no Kamikakushi [Miryokuteki na Shijuu Kekkai] (Kyubey),2
Ogura Yui - Honey Come!! [Bloom] (Doormat),2
Rameses B - Timeless ft. Veela [Stella] (alacat),2
CHiCO with HoneyWorks - Historia [Pain] (CelsiusLK),2
Aki - Wanna Be My Dream [Insane] (Lortus),2
Atoguru - Itoshi Kimi wo Mitsuke ni [Insane] (bakabaka),2
Maffalda - pensamento tipico de esquerda caviar [Gangsta] (Blue Dragon),2
Yousei Teikoku - Deep Sea [LC] (EvilElvisV2),2
ryo (supercell) feat.chelly - Great Distance [Awakened] (monstrata),2
MitiS - Touch (Original Mix) [Touching] ([ Joey ]),2
Kicco - Hoshi no Youni Naritai [Insane] (Momochikun),2
Apink - Boo [Only you <3] (P A N),2
fhana - Kimi to Iu Tokuiten [singular you] [Duality] (sukiNathan),2
Treyarch Sound - Pareidolia [pishi's Extra] (Raiden),2
Nakagawa Shouko - Sorairo Days [Super Galaxy GIGA DRILL BREAK!!!] (Rizen),2
Sharlo - Asphodelus [Blessing] (KaedekaShizuru),2
Kuraki Mai - Key To My Heart [simplistiC] (orioncomet),2
t+pazolite - chipscape [Ragnarok] (Shiirn),2
Sana - Byoumei Koiwazurai [Insane] ([ Joey ]),2
Tristam & Braken - Frame of Mind [Chill] (Fort),2
SUPER BEAVER - Rashisa [deetz' MANDOM] (Milan-),2
07th Expansion - Eiji Kuinbii [Collapse] (Natteke),2
Goose house - Hikaru nara -TV size- [Insane] (Pandiar),2
Saiya - Remote Control [Insane] (Garven),2
Mutsuhiko Izumi - Green Green Dance (Long Version) [Collab] (spboxer3),2
"Uchida Aya & Kubo Yurika - Kokuhaku Biyori, desu! [wkyik's Insane] (Sakaue Nachi)",2
senya - Akatsuki no Suiheisen ni [Catharsis] (Satellite),2
AKINO from bless4 - Just Moving On Now [Extra] (kakifly),2
Zektbach - Kagachi [Sharp x ouran] (ouranhshc),2
StylipS - Junsui na Fujunbutsu (TV-size) [Fycho's Insane] (pkk),2
Rohi - Kanata ni Mau wa Sakura no Shirabe [Skystar's Extra] (NatsumeRin),2
Red Pulse - Open Your Mind [Pasonia's Hard] (ignorethis),2
Sako Tomohisa - Kirakira [Kanto's Insane] (Dino99),2
"Fear, and Loathing in Las Vegas - Rave-up Tonight [Extra] (lightr)",2
Tomggg - Farmer's Market [Retail] (Zectro),2
Tia - Heart Realize [Insane] (B e N i),2
Hatsune Miku - Dou Iu Koto Nano!? [Insane!?] (Raging Bull),2
P*Light feat. yukacco - Stargazer (DJ Shimamura Remix) [Galaxy of Dreams] (Strategas),2
Birdy - Wings (Nu:Logic Remix) [Freedom] (Secretpipe),2
Camellia - Racemization [Dreaming] (Smoothie World),2
Kano - Houkago Stride [Stride] (Pho),2
Chino(CV.Minase Inori) - Shinsaku no Shiawase wa Kochira! [Son's Insane] (Shioi),2
AKINO with bless4 - Yuki no Youni [Simple] (Rizia),2
xi - Ascension to Heaven [Death] (Shiirn),2
SawanoHiroyuki[nZk]:mizuki - &Z [HB's Insane] (Sotarks),2
Chu-Bra!! Cast - Shy Girls (TV Size) [DJPop's Insane] (Vicho-kun),1
P*Light - YELLOW SPLASH!! [Guy's Extra] (Minakami Yuki),1
FOX RAVEL - Apoptosis Queen [Doom Desire] (__Ag),1
Tia - The Glory Days [momoko's Extra] (Nara),1
Ceui - Hoshi Ori Yume Mirai [Star] (-Nanaka-),1
Foo Fighters - Monkey Wrench [Insane] (Danny),1
Mami Kawada - JOINT -TV Size- [P A N's Insane] (Gaia),1
"Ceui - Ima, Arukidasu Kimi e. [Fycho's Kiseki] (Karen)",1
ICHIKO - I SAY YES ~TV version~ [Insane] (Taeyang),1
RSP - Sakura ~Anata ni Deaete Yokatta~ [Hard] (DarkRingSystem),1
Aimer - Brave Shine (TV size) [Insane] (Saut),1
Sagara Kokoro - Hoshizora no Ima [S.S] (Star Stream),1
CHiCO with HoneyWorks - Pride Kakumei [iMage's Insane] (Aerous),1
96 - Shining Wizard [Extreme] (Lan wings),1
Tsubaki - Kyun Kyun Tamaran Inaba-tan. [Lunatic] (Leorda),1
Kawada Mami - Wings of Courage -Sora o Koete- [Insane] (Momovely),1
Demetori - Songs Compilation [Marathon] (jonathanlfj),1
Camellia - crystallized [Ca2Al3(SiO4)3(OH)] (Smoothie World),1
Lite Show Magic (t+pazolite vs C-Show) - Crack Traxxxx [xxxxTREME] (Fatfan Kolek),1
P*Light - FUNKY SUMMER BEACH [Ultra] (Priti),1
Hatsune Miku - Strobe Nights (RAM RIDER remix) [alvisto's Hard] (Azure_Kyte),1
Roses Epicurean - Yoru no Kodomo tachi [Shiro's Hollow] (CodeS),1
S3RL - Pika Girl [Insane] (Takuya),1
Doxx & Feint - The Pink Fields [Divine] (Bearizm),1
Rammstein - Du Hast [Du Hast Mich] (kingcobra52),1
AKI AKANE - Kanashimi no Nami ni Oboreru [pishi's Extra] (Milan-),1
Hashimoto Miyuki - Yume miru mama ni Koi wo shite [Aenna] (S i R i R u),1
ONE OK ROCK - Mikansei Koukyoukyoku [Extra] (Saut),1
AiM - Ashita wa Atashi no Kaze ga Fuku (TV Size) [Insane] (Kencho),1
Halcyonic Falcon X - Fallen Blood [Godcat] (Your Good Self),1
Niko - Night of Fire [Insane] (Gabi),1
YUI - Rolling star [Insane] (pkhg),1
YAMAGEN'S DEVILELIET - EYES OF DEVILELIET [PERNICIOUS] (Kite),1
Hana - Sakura no Uta [litoluna's Extra] (Alyce),1
nao - Toaru Shoukoku no Ohimesama ga... [Expert] (Lami),1
"Fear, and Loathing in Las Vegas - Chase the Light! (TV Size) [Insane!] (mochi)",1
LiSA - Rally Go Round -TV ver.- [Guy's Extra] (Aerous),1
Mami Kawada - JOINT -TV Size- [Insane] (Gaia),1
Caramell - Caramelldansen (Ryu* Remix) (Nightcore Mix) [Collab] (Star Stream),1
yak_won - Lucid [Extra] (soulfear),1
Azusa Tadokoro - Junshin Always [Lami's Extra] (Shad0w1and),1
Kurosaki Maon - Rakuen no Tsubasa [Insane] (Asagi),1
Sound Online - Hydrangea [Lunatic] (saymun),1
Kano - Stella-rium [<3] (Fycho),1
SYNC.ART'S - Sins -Kokoro no Tsumi- [Nightmare] (Snowy Dream),1
airportexpress feat.Itsuneko - BIRTH [Insane] (Chloe),1
ITO KASHITARO - START [Collab Extra] (Milan-),1
Tritonal - Anchor (Noisestorm Remix) [Asphyxia's Insane] (Secretpipe),1
TOTAL OBJECTION - Higurashi Moratorium [Rin] (NatsumeRin),1
MY FIRST STORY - Itsuwari NEUROSE [Jommy's Extreme] (Saut),1
Misawa Aki - Nostalgia [Nostalgia] (Narcissu),1
UNDEAD CORPORATION - Yoru Naku Usagi wa Yume o Miru [CRN's Extra] (Smoothie),1
Mami Kawada - Contrail ~Kiseki~ [Insane] (Meg),1
Tatsh - IMAGE -MATERIAL- <Version 0> [Scorpiour] (Scorpiour),1
Sawai Miku - Colorful. (Asterisk DnB Remix) [Prismatic] (Depths),1
Kicco - Lucky Monster [Insane] (Shioi),1
Qrispy Joybox feat.mao - Good-bye Tears [Master] (Wreath),1
Fall Out Boy - Alone Together (Krewella Remix) [Extra] (Aia),1
ZAQ - Seven Doors [Expert] (eINess),1
Katakiri Rekka & Suzuyu - Girl meets Love [Expert] (sukiNathan),1
wakaG - Yozora ni Saita Hana [Extra] (Awaken),1
Halozy - PLAZMA [Nightmare] (Hakurei Yoru),1
CHiCO with HoneyWorks - Historia [Secret Night] (Sotarks),1
YUIKAORI - Ring Ring Rainbow!! (TV size) [Insane] (Enjoy),1
StylipS - MIRACLE RUSH (TV Size) [Miracle] (No Dap),1
SENEZ - Misplaced Shadow [Insane] (Jemmmmy),1
SirensCeol - Nightmare (Maxin Remix) [Another] (galvenize),1
bibuko - Reizouko Mitara Pudding ga Nai [Mythol's Pudding] (val0108),1
daniwellP - Nyanyanyanyanyanyanya! [Collab] (theowest),1
ginkiha - EOS (kamome sano rmx) [Stardust] (Monstrata),1
yuikonnu & CHiCO with HoneyWorks - Ai no Scenario [Insane] (Aerous),1
"Makishima Yuki, Yoshikawa Yukako & Fujita Saki - Kiseki no Kakera [D.N.Angel] (DarknessAngel)",1
Touyama Nao & Yamazaki Haruka - Ringo Ribbon [Insane] (Fycho),1
"Team ""Hanayamata"" - Hana wa Odore ya Irohaniho [Bluestar] (A Mystery)",1
Omoi - Totsugeki Zenya no Dance [Explosion] (Yales),1
Feint - Tower Of Heaven (You Are Slaves) [Heaven] (eLy),1
TJ.Hangneil - Kamui [SHD] (7odoa),1
Twin-Tails - Twintail Dreamer! [TwinExtra] (iMage--),1
U2 Akiyama - Mystic Oriental Love Consultation [Lunatic] (Hellzero),1
Kano - Dear Brave [thzz's Insane] (Fycho),1
Tamiyasu Tomoe - Dakko Shite Gyu! [Aenna] (Vicho-kun),1
Miki Sayaka vs. Miki Sayaka (fw. Miki Sayaka) - squartatrice [Another] (Muya),1
Alastair Gavin - Together Again (Commercial Cuts 2) [Awaken's Insane] (Regraz),1
cranky - R176 [Another] (taka1235),1
Nekomata Master feat. Hayashi Momoko - Rainbow after snow [Insane] (Damnae),1
loz - Cinderella Cage -Trancecore Mix- [Another] (RikiH_),1
DJ YOSHITAKA feat. Hoshino Kanako - MAX LOVE [Another] (Startrick),1
Boom - How Do You Do (Nightcore Mix) [America!!] (ztrot),1
ChomuP - Gate of Steiner [Insane] (JauiPlaY),1
Yousei Teikoku - Wahrheit [Saten] (Saten),1
CHiCO with HoneyWorks - Pride Kakumei [Extra] (Aerous),1
Ayane - Arrival of Tears [Extra] (Natsu),1
Annabel - Signal Graph [Insane] (Rizia),1
Nakae Mitsuki - Unreal Color [Extra] (Alyce),1
Ogura Yui - Baby Sweet Berry Love [Rumi's Extra] (sahuang),1
Tatsh - Cruel Moon [Lunatic] (Shinxyn),1
Feint - Time Bomb (feat. Veela & Boyinaband) [Time] (vipto),1
yuikonnu - Houkago Stride [After School] (Natsu),1
Halozy - Secret Sister Complex [Flandre Scarlet] (S i R i R u),1
Ariabl'eyeS - Kegare Naki Bara Juuji [Vert's Twin-Lunatic] (yf_bmp),1
Tristam - Once Again [Collab] (grumd),1
L.E.D.-G - SOUND OF GIALLARHORN [eXtreme] (Priti),1
penoreri - Everlasting Message [FINAL] (Azer),1
DAISUKE ASAKURA ex.TERRA - switch [Insane] (ouranhshc),1
Maon Kurosaki - Setsuna no Kajitsu [Expert] (Aerous),1
namapann - Desire Drive [Lunatic] (Mixagji),1
Tia - The Glory Days [P A N's Insane] (Nara),1
Nanamori-chu*Goraku-bu - Yuru Yurinrinrinrinrin [Insane] (Karia),1
TRakker - Trail of Dust [Trail of Star] (Amamiya Yuko),1
FOLiACETATE - Heterochromia Iridis [Terror] (ktgster),1
Nitta Emi - White Eternity [Insane] (Flower),1
"EGOIST - Ame, Kimi o Tsurete [Prismatic] (monstrata)",1
GRANRODEO - Memories [Zone] (Saut),1
Tomatsu Haruka - courage [Yuko's extrA!!] (xxdeathx),1
Duca - Hajimari Kioku [Insane] (Meg),1
Reol - Streaming Heart [captin's Extra] (sukiNathan),1
D.J.Amuro - F [Another] (fartownik),1
Uehara Rena - After All ~Tsuzuru Omoi~ [Shin Ai] (Shad0w1and),1
Hana - Sakura to Kotori [Serenity] (Giralda),1
goreshit - MATZcore [Lolicore] (_LRJ_),1
yanaginagi - Haru Modoki [Haru] (xChippy),1
P*Light - Deadliner [eze's Extra] (xDarxen),1
supercell - Hoshi ga Matataku Konna Yoru ni [Starlight] ([Teichan]),1
S3RL feat Mixie Moon - FriendZoned [Slayed's Insane] (FCL),1
Last Note. feat.mirin - Fake out [True] (Kyubey),1
t+pazolite - Kick-ass Kung-fu Carnival [Xiao Mei 2015] (Fort),1
Lia - Bravely You (TV Size) [Taeyang's Insane] (Reana),1
"Hashimoto Chinami, Ogura Yui & Kanemoto Hisako - BINKAN Attention (TV Size) [Laurier's Insane] (Momochikun)",1
The Frim - City Streets [Asphyxia's Insane] (Kyshiro),1
Mimori Suzuko - Univer Page [Insane] (Pandiar),1
DJ TOTTO feat. *spiLa* - illumina [asphyxia's extra] (handsome),1
Momoiro Clover - Pinky Jones (TV Size) [Insane] (xsrsbsns),1
Nakagawa Shouko - happily ever after [Giga Drill Break] (smallboat),1
BiBi - Fuyu ga Kureta Yokan [wkyik's Insane] (Sakaue Nachi),1
Syaro(CV.Uchida Maaya) - Caffeine Fighter [Momoka's Insane] (Doormat),1
Asterisk - Ren-chon no Drum 'n' Bass [Extra] (Deppyforce),1
Rita - Alicemagic ~TV animation ver.~ [Insane] (Frostmourne),1
Amatsuki - Higurashi Moratorium [Frobe's Extra] (HelloSCV),1
Apocalyptica - Reign of Fear [IV] (pishifat),1
Otokaze - KaeriMichi [Sharlo's Insane] (Narcissu),1
Sharlo & Sabbo - Sakura no Hana ga Maiochiru Toki [Eternal] (Wing My Way),1
Ray - Kimi to Ita Sora [Fragile] (Meyrink),1
Meiko Nakamura - Dispel [Insane] (terametis),1
Ceui - Hoshi Ori Yume Mirai [Insane] (-Nanaka-),1
Demetori - Wind God Girl [Extra] (lkp),1
Sayuri - Sore wa Chiisana Hikari no Youna [Timelapse] (Haruto),1
CHiCO with HoneyWorks - Koiiro ni Sake [Insane] (KantoKun),1
Katakiri Rekka - Answer [Insane] (bakabaka),1
Wakeshima Kanon - killy killy JOKER TV size [Infected] (Urushi38),1
S3RL feat Tamika - I Will Pick You Up [Asagi's Insane] (Ashasaki),1
GARNiDELiA - grilletto (TV Size Ver.) [Prayer's Extra] (HabiHolic),1
Stonebank - The Pressure [wa's Extra] (Asserin),1
ZAQ - Sparkling Daydream [Hinsvar's Extra] (Natsu),1
ALiCE'S EMOTiON - Mami Mami Zone [Lunatic] (Mixagji),1
CHiCO with HoneyWorks - Historia [Nara's Extra] (Aerous),1
Kitamura Eri - Be Starters! [Insane] (xsrsbsns),1
Xi - Rokujuu Nenme no Shinsoku Saiban ~ Rapidity is a justice [Justice] (sjoy),1
yuikonnu - caramel heaven [captin's Extra] (sukiNathan),1
SHIKI - Pure Ruby [Another] (Glass),1
Mitsuki Kotono - Fuyu ni Saku Hana [Yomi's Extra] (CloudSplash16),1
Qrispy Joybox - licca [Special] (Frey),1
S3RL - Bass Slut (Original Mix) [Extra] (Secretpipe),1
Yuyoyuppe - AiAe [Expert] (Fort),1
yuikonnu & ayaponzu* - Super Nuko World [Insane] (AllStar12),1
Hatsune Miku - Mythologia's End [Myth0108ia] (val0108),1
Hanatan - Airman ga Taosenai (SOUND HOLIC Ver.) [Insane] (Natsu),1
iojjj - Deus Ex Machina [INSANE] (Okoratu),1
DystopiaGround - AugoEidEs [nao] (Amamiya Yuko),1
Yousei Teikoku - Wahrheit [Revelation] (Giralda),1
sakuzyo - Imprinting [lfj's Insane] (Squigly),1
Shimotsuki Haruka - Kaleidoscope [Pho's Kaleidoscope] (Shurelia),1
Otokaze - Karen (Short Ver.) [Hanabi] (spboxer3),1
Stonebank - All Night [Insomnia] (Monstrata),1
seiya-murai feat.ALT - Sumidagawa Karenka [Extra] (Sakaue Nachi),1
MOMOIRO CLOVER Z - SARABA ITOSHIKI KANASHIMI TACHIYO [wkyik's Insane] (Sellenite),1
Omoi - Snow Drive [Freeze] (Yales),1
Mami Kawada - Contrail ~Kiseki~ [Extra] (Kibbleru),1
UNDEAD CORPORATION - Everything will freeze [Time Freeze] (Ekoro),1
Nakahara Mai - Anemone [Hard] (saymun),1
Mami Kawada - Wings of Courage -Sora o Koete- [Insane] (BetaStar),1
senya - Sakuretsu Irony [Phantasm] (Sellenite),1
AKINO from bless4 & CHiCO with HoneyWorks - MIIRO vs. Ai no Scenario [Extra] (monstrata),1
Machico - fantastic dreamer [Blessing] (Little),1
u's - Bokura no LIVE Kimi to no LIFE [Affection] (Hinsvar),1
"IOSYS - Mayoi Michi, Semaru Yami wo Mitoosu Nouryoku wo [Insane] (saymun)",1
MY FIRST STORY - ALONE [Extra] (Saut),1
DragonForce - The Last Journey Home [Legend] (Jenny),1
u's - Sore wa Bokutachi no Kiseki (TV Size) [Insane] (kaCha),1
Feint - We Won't Be Alone (feat. Laura Brehm) [MKL's Insane] (FCL),1
toby fox - MEGALOVANIA [Burn] (Kyshiro),1
m-flo + Bella Blue - own the sky (el poco maro Remix) [Flight] (monstrata),1
senya - Nagori Tori [Collab] (Momovely),1
SUPER STAR -MITSURU- - She is my wife [Another] (yeahyeahyeahhh),1
Kawada Mami - Hishoku no Sora (TV Size) [P A N's Insane] (Gaia),1
Mame - Aka ni Somaru Dress [Lolita] (Mystica),1
CHiCO with HoneyWorks - Pride Kakumei [Aerous' Extra] (Jonimay),1
fhana - Comet Lucifer ~The Seed and the Sower~ [Gifdium] (Mikii),1
Tsunku & Masami Yone - Game Select (That's Paradise Instrumental) [Remix] (Sushi),1
AKITO - Sakura Kagetsu [Pasonia's Insane] (Kharl),1
positive MAD-crew - Mynarco Addiction [Hyper] (Okoratu),1
nanobii - rainbow road [Eun & Irvin's Rainbow] (Natsu),1
Gregorian - Voyage Voyage [Insane] (ShaggoN),1
fripSide - black bullet [Insane] (Julie),1
EGOIST - KABANERI OF THE IRON FORTRESS (TV Edit) [HEART OF IRON] (Meg),1
StylipS - MIRACLE RUSH feat. Ogura Yui [Delis' Insane] (Nara),1
Orangestar - Asu no Yozora Shoukaihan [TmTk's Insane] (Gelbana),1
AKI AKANE - Hanabira (Irus Brutalcore Breaks Remix) [The Fall of Petals] (LunarBlossom),1
fhana - Kimi to Iu Tokuiten [singular you] [Linada's Insane] (Sotarks),1
beatMARIO - Night of Knights [SOLO] (DJPop),1
TWICE - CHEER UP [SHASHASHA] (Euny),1
u's - Sore wa Bokutachi no Kiseki (TV Size) [Guy's Insane] (kaCha),1
Nanahira - Frightfully-insane Flan-chan's frightful song [Insane] (Sherry),1
Gavin G - Desire [Aspiration] (Asphyxia),1
capitaro - Karen Aikyou Hanasaka gumi [Insane] (Tari),1
Rita - Dream Walker [Quilt's Insane] (Amamiya Yuko),1
nameless - Theater Love Song [Saut's Extra] (Milan-),1
Ryu* Vs. L.E.D.-G Vs. ZUN - PARADISE GHOST [Extra] (Pokie),1
"t+pazolite - Electric ""Sister"" Bitch [INFINITE] (SnowNiNo_)",1
WEAVER - Kuchizuke Diamond [byfar's Expert] (Blizs),1
CHiCO with HoneyWorks - Ai no Scenario [wkyik's Insane] (eINess),1
Sharlo & yealina - Kakushigoto [RLC's Extra] (Sharlo),1
Halozy - Kanshou no Matenrou [The Great Magician] (sodarose),1
UNDEAD CORPORATION - Yoru Naku Usagi wa Yume wo Miru [BakaNA] (Strawberry),1
"Nakae Mitsuki - Pure Love, True Love [Insane] (El SolarBeam)",1
Sakamoto Maaya - Okaerinasai (tomatomerde Remix) [Return] (Gloria Guard),1
Dark PHOENiX - Last Remote - Type gamma [Lunatic] (sjoy),1
Naru Sekiya - Yorokobi Synchronicity Naru ver. [pishi's Insane] (Setz),1
Ogura Yui - Honey Come!! (TV size) [Insane] (Moeka),1
HO-KAGO TEA TIME - Kira Kira Days [Milan-'s Extra!!] (Kagetsu),1
CHiCO with HoneyWorks - Historia [Grievance] (Aerous),1
School Food Punishment - in bloom [Insane] (Shilkey),1
DOES - Guren [Kage] (Kagetsu),1
Morimori Atsushi - PUPA [Butterfly] (Cherry Blossom),1
Kano - Dear Brave [Meg's Insane] (chucentry),1
Demetori - Emotional Skyscraper ~ World's End [Extra Stage] (happy30),1
dBu - Shinkou Fuuka Kyoku ~ Native Faith [Lunatic] (saymun),1
Pierce The Veil - King For A Day (feat Kellin Quinn) [Expert] (pishifat),1
Suzuki Konomi - Redo [eINess' Extra] (Rizia),1
MY FIRST STORY - Itazura Fiction [Extreme] (Saut),1
sana - Miraizu [Forever] (Lasse),1
Tanimoto Takayoshi - Yeah! Break! Care! Break! [Insane] (AIR315),1
Lucky Star no Minna - Kumikyoku 'Lucky Star Douga' [Marathon] (Andrea),1
Various Artists - Nightcore Mix Compilation [Marathon] (Andrea),1
Lia - Bravely You (TV Size) [wkyik's Insane] (Enjoy),1
yanaginagi - Muteki no Soldier [Invincible] (BinJip),1
Ceui - COLORFUL DAYS!! [Insane] (Laurier),1
toby fox - Hopes and Dreams [DREAMER] (pkk),1
Akatin - sugoi Fukkireta wwwww [Under Orion] (Euny),1
SHW - Ikusa JAPAN (shw.in) [Ikusa!] (LKs),1
KANA-BOON - Silhouette [Yiyo's Insane] (Kagetsu),1
BanYa - Rolling Christmas [Insane] (Sushi971),1
Fall Out Boy - Alone Together (Krewella Remix) [CBH's Insane] (Aia),1
CHiCO with HoneyWorks - Pride Kakumei [Guy's Extra] (Aerous),1
Innocent Key - Rabucchu * Chireiden [Insane] (orioncomet),1
BLUE ENCOUNT - DAYxDAY (TV Size) [Insane] (Atsuro),1
Nanamori-chu*Goraku-bu - Yuru Yurinrinrinrinrin [Eternal Yuri] (Karia),1
Tamura Yukari feat. motsu from m.o.v.e - You & Me [Insane] (cRyo[iceeicee]),1
Gavin G - Culture [Insane] (Asphyxia),1
ONE OK ROCK - Clock Strikes [Insane] (Saut),1
An - artcore JINJA [Lunatic] (Flower),1
Falcom Sound Team jdk - Over Drive [Insane] (Kite),1
Tatsh - reunion [Elvis' Masterpiece] (Irreversible),1
Draper - Set Me Free [apple's Insane] (Secretpipe),1
Access - Hitomi no Tsubasa (TV Size) [ztrot's Requiem] (jericho2442),1
Harada Hitomi - Kyoumei No True Force [wkyik's Insane] (Sellenite),1
